"","ADDRESSS","name","lat","long","accuracy","formatted_address"
"2400","31 EAST   20 STREET 10003","LA PIZZA FRESCA",40.739047,-73.988895,"street_address","31 E 20th St, New York, NY 10003, USA"
"2401","31 EAST   32 STREET 10016","SILO CAFE",40.7464196,-73.9831744,"premise","31 E 32nd St, New York, NY 10016, USA"
"2402","31 GREAT JONES ST 10012","VIC'S",40.7269003,-73.9932196,"street_address","31 Great Jones St, New York, NY 10012, USA"
"2403","31 NEW DORP PLAZA 10306","DOMINICK'S BAKERY & CAFE",40.5739829,-74.1169587,"street_address","31 New Dorp Plaza, Staten Island, NY 10306, USA"
"2404","31 OLIVER ST 10038","LILY'S CHINESE & JAPANESE RESTAURANT",40.7120956,-73.9980282,"street_address","31 Oliver St, New York, NY 10038, USA"
"2405","31 PAGE AVENUE 10309","CAFE LUNA",40.523651,-74.234435,"street_address","31 Page Ave, Staten Island, NY 10309, USA"
"2406","31 SAINT MARK'S PLACE 10003","ZEN 6",40.7290672,-73.9882073,"premise","31 St Marks Pl, New York, NY 10003, USA"
"2407","31 UNION SQUARE WEST 10003","BLUE WATER GRILL",40.7368703,-73.9910603,"premise","31 Union Square W, New York, NY 10003, USA"
"2408","31 VICTORY BOULEVARD 10301","GOLDEN KRUST CARIBBEAN BAKERY & GRILL",40.6379853,-74.076436,"premise","31 Victory Blvd, Staten Island, NY 10301, USA"
"2409","31 W 32ND ST 10001","TOUS LES JOURS",40.7478352,-73.9870503,"street_address","31 W 32nd St, New York, NY 10001, USA"
"2410","31 W 52ND ST 10019","",40.7609682,-73.9780638,"premise","31 W 52nd St, New York, NY 10019, USA"
"2411","31 WALKER ST 10013","ANEJO TRIBECA",40.7192882,-74.0042128,"street_address","31 Walker St, New York, NY 10013, USA"
"2412","31 WEST    8 STREET 10011","STICKY'S FINGER JOINT #1",40.7330751,-73.9978889,"street_address","31 W 8th St, New York, NY 10011, USA"
"2413","31 WEST   17 STREET 10011","ALDEA RESTAURANT",40.7387554,-73.993779,"premise","31 W 17th St, New York, NY 10011, USA"
"2414","31 WEST   43 STREET 10036","SUBWAY",40.7549513,-73.981891,"street_address","31 W 43rd St, New York, NY 10036, USA"
"2415","31 WEST   46 STREET 10036","2 BROS PIZZA",40.7567748,-73.9802265,"premise","31 W 46th St, New York, NY 10036, USA"
"2416","31 WEST   52 STREET 10019","CLIFFORD CHANCE CAFETERIA",40.7609682,-73.9780638,"premise","31 W 52nd St, New York, NY 10019, USA"
"2417","31 WEST  183 STREET 10453","MANGOS PARADISE SMOOTHIE",40.8588228,-73.9052105,"street_address","31 W 183rd St, Bronx, NY 10453, USA"
"2418","31-01 36TH AVE 11106","LEO'S PIZZA",40.756577,-73.9294361,"street_address","31-01 36th Ave, Long Island City, NY 11106, USA"
"2419","31-31 STEINWAY STREET 11103","MI CANDELA",40.7604892,-73.9177423,"street_address","31-31 Steinway St, Astoria, NY 11103, USA"
"2420","310 2 AVENUE 10003","POSTO",40.7348376,-73.9828207,"premise","310 2nd Ave, New York, NY 10003, USA"
"2421","310 5TH AVE 11215","",40.673322,-73.9831287,"premise","310 5th Ave, Brooklyn, NY 11215, USA"
"2422","310 9 STREET 11215","FATTY DADDY TACOS",40.6691211,-73.986653,"street_address","310 9th St, Brooklyn, NY 11215, USA"
"2423","310 BAY RIDGE AVENUE 11220","CIRCLES CAFE",40.6355454,-74.025816,"street_address","310 Bay Ridge Ave, Brooklyn, NY 11220, USA"
"2424","310 BEDFORD AVENUE 11249","VANESSA'S DUMPLING HOUSE",40.7138184,-73.9619835,"premise","310 Bedford Ave, Brooklyn, NY 11249, USA"
"2425","310 BOWERY 10012","310 BOWERY BAR",40.7250101,-73.9927739,"street_address","310 Bowery, New York, NY 10012, USA"
"2426","310 DITMAS AVE 11218","GINGER VEGETARIAN HOUSE",40.635592,-73.975545,"street_address","310 Ditmas Ave, Brooklyn, NY 11218, USA"
"2427","310 E 44TH ST 10017","MONA KITCHEN & MARKET",40.7505421,-73.9704921,"premise","310 E 44th St, New York, NY 10017, USA"
"2428","310 EAST    6 STREET 10003","TAJ CAFE",40.7269575,-73.9879815,"premise","310 E 6th St, New York, NY 10003, USA"
"2429","310 EAST   93 STREET 10128","KOITO JAPANESE RESTAURANT",40.781805,-73.947887,"street_address","310 E 93rd St, New York, NY 10128, USA"
"2430","310 FLATBUSH AVE 11238","310 DELI & CONVENIENCE",40.6773151,-73.9728601,"street_address","310 Flatbush Ave, Brooklyn, NY 11238, USA"
"2431","310 KINGSTON AVENUE 11213","SWEET EXPRESSIONS",40.668384,-73.942559,"street_address","310 Kingston Ave, Brooklyn, NY 11213, USA"
"2432","310 LENOX AVENUE 10027","RED ROOSTER HARLEM",40.8080566,-73.9449139,"street_address","310 Lenox Ave, New York, NY 10027, USA"
"2433","310 S 4TH ST 11211","SHALOM JAPAN",40.7091666,-73.9557899,"premise","310 S 4th St, Brooklyn, NY 11211, USA"
"2434","310 SPRING STREET 10013","LAZY POINT",40.7257505,-74.008601,"premise","310 Spring St, New York, NY 10013, USA"
"2435","310 TOMPKINS AVE 11216","ROWS RESTAURANT",40.687269,-73.9449272,"premise","310 Tompkins Ave, Brooklyn, NY 11216, USA"
"2436","310 W 14TH ST 10014","IL CONTE",40.7398331,-74.0033139,"premise","310 W 14th St, New York, NY 10014, USA"
"2437","310 WEST    4 STREET 10014","THE PLACE",40.7372617,-74.0039956,"premise","310 West 4th Street, New York, NY 10014, USA"
"2438","310 WEST   14 STREET 10014","ISTANBUL GRILL",40.7398331,-74.0033139,"premise","310 W 14th St, New York, NY 10014, USA"
"2439","310 WEST   38 STREET 10018","CASA NONNA",40.7549995,-73.9927853,"street_address","310 W 38th St, New York, NY 10018, USA"
"2440","310 WEST BROADWAY 10013","SOHO GRAND HOTEL",40.7220519,-74.0045064,"premise","310 W Broadway, New York, NY 10013, USA"
"2441","3100 OCEAN PARKWAY 11235","GAMBRINUS",40.5758984,-73.9692252,"street_address","3100 Ocean Pkwy, Brooklyn, NY 11235, USA"
"2442","3100 OCEAN PKWY 11235","VIS-A-VIS",40.5758984,-73.9692252,"street_address","3100 Ocean Pkwy, Brooklyn, NY 11235, USA"
"2443","3101 34 AVENUE 11106","EL BOQUERON TAPAS BAR & RESTAURANT",40.7597852,-73.9268991,"premise","31-01 34th Ave, Long Island City, NY 11106, USA"
"2444","3101 ATLANTIC AVENUE 11208","WHITE CASTLE",40.6792194,-73.8812409,"premise","3101 Atlantic Ave, Brooklyn, NY 11208, USA"
"2445","3101 BROADWAY 11106","STARBUCKS",40.7620831,-73.9250097,"premise","31-01 Broadway, Astoria, NY 11106, USA"
"2446","3101 NEWTOWN AVE 11102","BELLA PIZZA",40.7676264,-73.9205646,"premise","31-01 Newtown Ave, Long Island City, NY 11102, USA"
"2447","3102 21ST ST 11106","",40.7672277,-73.9299572,"street_address","31-2 21st St, Astoria, NY 11106, USA"
"2448","3102 AVENUE U 11229","SUBWAY",40.6014231,-73.9350596,"premise","3102 Avenue U, Brooklyn, NY 11229, USA"
"2449","3103 ARLINGTON AVENUE 10463","CONSOLATION RESIDENCE",40.883266,-73.913619,"street_address","3103 Arlington Ave, Bronx, NY 10463, USA"
"2450","310316 MANOR ROAD 10314","PEPPERJACK GRILL",40.6035068,-74.1207127,"route","Manor Rd, Staten Island, NY 10314, USA"
"2451","3104 CRESCENT ST 11106","KELLY'S BAR",40.7655739,-73.9265434,"street_address","31-4 Crescent St, Astoria, NY 11106, USA"
"2452","3105 33RD ST 11106","MADAME SOU SOU",40.7633317,-73.9218713,"street_address","3105 33rd St, Astoria, NY 11106, USA"
"2453","3105 34TH ST 11106","Vite-Vinosteria",40.7628482,-73.9211828,"street_address","31-05 34th St, Long Island City, NY 11106, USA"
"2454","3105 ASTORIA BOULEVARD 11102","THE NEPTUNE DINER",40.7707967,-73.9167757,"premise","3105 Astoria Blvd, Astoria, NY 11102, USA"
"2455","3105 AVENUE H 11210","DOO WOP GRIDDLE",40.6317639,-73.9460529,"street_address","3105 Avenue H, Brooklyn, NY 11210, USA"
"2456","3105 CHURCH AVE 11226","BROOKLYN SOUL FOOD",40.6510004,-73.9483482,"street_address","3105 Church Ave, Brooklyn, NY 11226, USA"
"2457","3105 QUEENS BLVD 11101","DUNKIN' DONUTS",40.7459378,-73.9339325,"street_address","3105 Queens Blvd, Long Island City, NY 11101, USA"
"2458","3106 21 STREET 11106","VIDALI'S PIZZA",40.7671578,-73.9302057,"street_address","31-06 21st St, Astoria, NY 11106, USA"
"2459","3106 31 STREET 11106","MERMAID SPORTS BAR",40.763946,-73.923297,"street_address","31-06 31st Ave, Long Island City, NY 11106, USA"
"2460","3106 36 AVENUE 11106","QUIJOTE",40.7562767,-73.9295833,"street_address","31-06 36th Ave, Queens, NY 11106, USA"
"2461","3106 42 STREET 11103","PIAZZA PIZZA",40.7604669,-73.9157917,"premise","31-06 42nd St, Long Island City, NY 11103, USA"
"2462","3106 BROADWAY 11106","MCLOUGHLINS BAR",40.7617012,-73.92511,"street_address","31-06 Broadway, Astoria, NY 11106, USA"
"2463","3108 30 AVENUE 11102","SUBWAY, CARVEL ICE CREAM",40.7666106,-73.9212496,"premise","31-08 30th Ave, Astoria, NY 11102, USA"
"2464","3108 36 AVENUE 11106","LIC Bagels",40.75625,-73.929533,"street_address","31-08 36th Ave, Long Island City, NY 11106, USA"
"2465","3108 ASTORIA BOULEVARD 11102","CAPRICE",40.7697153,-73.9178918,"premise","31-08 Astoria Blvd, Astoria, NY 11102, USA"
"2466","3108 WEBSTER AVE 10467","AAA CARIDAD",40.8710106,-73.8764467,"premise","3108 Webster Ave, Bronx, NY 10467, USA"
"2467","3109 23RD AVE 11105","Via Vai",40.7743205,-73.9123459,"street_address","3109 23rd Ave, Astoria, NY 11105, USA"
"2468","3109 BAINBRIDGE AVE 10467","BAINBRIDGE BAKERY",40.8740493,-73.8794866,"street_address","3109 Bainbridge Ave, Bronx, NY 10467, USA"
"2469","311 2 AVENUE 10003","LANTERN THAI",40.7350725,-73.9833334,"premise","311 2nd Ave, New York, NY 10003, USA"
"2470","311 7TH AVE 11215","RICE THAI KITCHEN",40.6672683,-73.9809914,"premise","311 7th Ave, Brooklyn, NY 11215, USA"
"2471","311 AMSTERDAM AVE 10023","SWEETGREEN",40.7802668,-73.9802091,"street_address","311 Amsterdam Ave, New York, NY 10023, USA"
"2472","311 ATLANTIC AVE 11201","BOOMWICH",40.6884756,-73.9881885,"premise","311 Atlantic Ave, Brooklyn, NY 11201, USA"
"2473","311 AVENUE X 11223","MANNY'S CAFE FAMILY RESTAURANT",40.5905989,-73.9715244,"premise","311 Avenue X, Brooklyn, NY 11223, USA"
"2474","311 BROADWAY 10007","ATOMIC WINGS",40.7156648,-74.0054553,"premise","311 Broadway, New York, NY 10007, USA"
"2475","311 CHURCH STREET 10013","MACAO  RESTUARANT AND BAR",40.7196215,-74.0039187,"premise","311 Church St, New York, NY 10013, USA"
"2476","311 E 204TH ST 10467","KAM MAN KITCHEN",40.8729586,-73.8781902,"premise","311 E 204th St, Bronx, NY 10467, USA"
"2477","311 E 76TH ST 10021","GREEN LIFE JUICE BAR",40.7712351,-73.9556141,"street_address","311 E 76th St, New York, NY 10021, USA"
"2478","311 EAST   45 STREET 10017","SHIH LEE CHINESE GOODEATS",40.7517917,-73.9699478,"street_address","311 E 45th St, New York, NY 10017, USA"
"2479","311 EAST  170 STREET 10456","CAROLS LOUNGE",40.837528,-73.909879,"street_address","311 E 170th St, Bronx, NY 10456, USA"
"2480","311 EAST 60TH STREET 10022","THE JEFFREY",40.761109,-73.962992,"street_address","311 E 60th St, New York, NY 10022, USA"
"2481","311 HENRY STREET 11201","TAZZA",40.6909813,-73.9958816,"premise","311 Henry St, Brooklyn, NY 11201, USA"
"2482","311 LEXINGTON AVENUE 10016","LUCID CAFE",40.7486906,-73.9777165,"premise","311 Lexington Ave, New York, NY 10016, USA"
"2483","311 SMITH STREET 11231","CLAUDINE'S",40.6812717,-73.9939538,"premise","311 Smith St, Brooklyn, NY 11231, USA"
"2484","311 SOUTH END AVENUE 10280","PICK A BAGEL",40.7105252,-74.0163958,"street_address","311 South End Ave, New York, NY 10280, USA"
"2485","311 WEST   34 STREET 10001","MANHATTAN CENTER",40.7528457,-73.9941767,"premise","311 W 34th St, New York, NY 10001, USA"
"2486","311 WEST   43 STREET 10036","HAKKASAN",40.7584362,-73.9900017,"premise","311 W 43rd St, New York, NY 10036, USA"
"2487","311 WEST   48 STREET 10036","PATZERIA FAMILY & FRIENDS",40.7613298,-73.9876708,"street_address","311 W 48th St, New York, NY 10036, USA"
"2488","311 WEST   51 STREET 10019","TOUT VA BIEN",40.763406,-73.986219,"street_address","311 W 51st St, New York, NY 10019, USA"
"2489","3110 36TH AVE 11106","EAST GARDEN",40.756214,-73.929471,"street_address","31-10 36th Ave, Long Island City, NY 11106, USA"
"2490","3110 EAST TREMONT AVENUE 10461","JEN'S RESTAURANT",40.8383543,-73.8356923,"premise","3110 E Tremont Ave, Bronx, NY 10461, USA"
"2491","3110 THOMSON AVENUE 11101","MBJ CAFETERIA/LAGUARDIA COMMUNITY COLLEGE",40.7439997,-73.9350126,"street_address","31-10 Thomson Ave, Long Island City, NY 11101, USA"
"2492","3111 23 AVENUE 11105","KOLIBA RESTAURANT",40.7742147,-73.9123316,"street_address","3111 23rd Ave, Astoria, NY 11105, USA"
"2493","3111 BAINBRIDGE AVE 10467","",40.8740695,-73.879587,"street_address","3111 Bainbridge Ave, Bronx, NY 10467, USA"
"2494","3111 BAINBRIDGE AVENUE 10467","SODESH RESTAURANT.",40.8740695,-73.879587,"street_address","3111 Bainbridge Ave, Bronx, NY 10467, USA"
"2495","3111 BROADWAY 10027","CHOKOLAT PATISSERIE",40.8129689,-73.9607247,"premise","3111 Broadway, New York, NY 10027, USA"
"2496","3112 36TH AVE 11106","FRESCO TORTILLAS",40.7561886,-73.9293836,"street_address","31-12 36th Ave, Long Island City, NY 11106, USA"
"2497","3113 30 AVENUE 11102","BAGELBERRY",40.7668301,-73.9207233,"street_address","31-13 30th Ave, Astoria, NY 11102, USA"
"2498","3113 36 AVENUE 11106","COPACABANA PIZZA & GRILL",40.7564211,-73.9290922,"street_address","3113 36th Ave, Long Island City, NY 11106, USA"
"2499","3113 CHURCH AVE 11226","TOTAL AMAZING GRACE",40.6510537,-73.948122,"street_address","3113 Church Ave, Brooklyn, NY 11226, USA"
"2500","3113 DITMARS BLVD 11105","BUBBAS",40.7758888,-73.9099819,"premise","31-13 Ditmars Blvd, Long Island City, NY 11105, USA"
"2501","3114 3RD AVE 10451","VIKTORIA ITALIAN RESTAURANT",40.8219506,-73.9115075,"street_address","3114 Third Ave, Bronx, NY 10451, USA"
"2502","3114 BROADWAY 11106","BAHARI ESTIATORIO",40.7615557,-73.9249243,"street_address","3114 Broadway, Astoria, NY 11103, USA"
"2503","3114 DITMARS BOULEVARD 11105","DUNKIN' DONUTS",40.7756386,-73.9104336,"street_address","31-14 Ditmars Blvd, Long Island City, NY 11105, USA"
"2504","3114 STEINWAY STREET 11103","WINGSTOP",40.7610106,-73.9176221,"premise","31-14 Steinway St, Astoria, NY 11103, USA"
"2505","3115 30 AVENUE 11102","NAMASTE INDIAN CUISINE",40.7667936,-73.9206691,"premise","31-15 30th Ave, Long Island City, NY 11102, USA"
"2506","3115 DITMARS BLVD 11105","FRESH SOFT TORTILLA",40.7758947,-73.9099049,"street_address","31-15 Ditmars Blvd, Long Island City, NY 11105, USA"
"2507","3115 VICTORY BOULEVARD 10314","PIZZA D'ORO",40.607307,-74.1630399,"premise","3115 Victory Blvd, Staten Island, NY 10314, USA"
"2508","3116 BROADWAY 11106","DORAL DONUTS",40.7615228,-73.9248863,"street_address","31-16 Broadway, Long Island City, NY 11106, USA"
"2509","3117 30 AVENUE 11102","DUNKIN' DONUTS",40.7667646,-73.9206134,"premise","31-17 30th Ave, Astoria, NY 11102, USA"
"2510","3117 DITMARS BOULEVARD 11105","LES AMIS",40.7758187,-73.9099042,"street_address","31-17A Ditmars Blvd, Queens, NY 11105, USA"
"2511","3118 AVENUE U 11229","SAKURA JAPANESE RESTAURANT 3118",40.601899,-73.9344418,"premise","3118 Avenue U, Brooklyn, NY 11229, USA"
"2512","3118 BROADWAY 11106","WILLIE O's",40.7615041,-73.9248128,"premise","31-18 Broadway, Astoria, NY 11106, USA"
"2513","3118 EAST TREMONT AVENUE 10461","SAL ANTHONY'S ITALIAN HEROS",40.8380859,-73.8355,"street_address","3118 E Tremont Ave, Bronx, NY 10461, USA"
"2514","3119 30TH AVE 11102","FRESKO",40.7666972,-73.9206001,"street_address","31-19 30th Ave, Astoria, NY 11102, USA"
"2515","3119 NEWTOWN AVE 11102","KATCH BREWERY & GRILL",40.7672194,-73.920211,"premise","31-19 Newtown Ave, Astoria, NY 11102, USA"
"2516","312 5 AVENUE 10001","DONG CHUN HONG CHINESE RESTAURANT",40.7470559,-73.985959,"premise","312 5th Ave, New York, NY 10001, USA"
"2517","312 7 AVENUE 11215","OLD CARRIAGE INN",40.6676919,-73.9811951,"premise","312 7th Ave, Brooklyn, NY 11215, USA"
"2518","312 GRAND STREET 11211","MULHOLLAND'S",40.712715,-73.9570984,"premise","312 Grand St, Brooklyn, NY 11211, USA"
"2519","312 KNICKERBOCKER AVENUE 11237","CIRCO PASTRY SHOP",40.7014176,-73.9234026,"premise","312 Knickerbocker Ave, Brooklyn, NY 11237, USA"
"2520","312 ROGERS AVE 11225","WING HING EXPRESS CHINESE FOOD",40.6658297,-73.9538931,"premise","312 Rogers Ave, Brooklyn, NY 11225, USA"
"2521","312 SOUTH    3 STREET 11211","ZEFF'S PIZZERIA",40.7095473,-73.9549379,"premise","312 S 3rd St, Brooklyn, NY 11211, USA"
"2522","312 UTICA AVENUE 11213","TONY'S PIZZA, JERK CHICKEN AND FISH",40.6673091,-73.9314385,"street_address","312 Utica Ave, Brooklyn, NY 11213, USA"
"2523","312 W 34TH ST 10001","AMC THEATRES",40.7524521,-73.9948687,"street_address","312 W 34th St, New York, NY 10001, USA"
"2524","312 W 37TH ST 10018","Homewood Suites by Hilton New York Midtown Manhattan Times Square",40.7542902,-73.9930667,"premise","312 W 37th St, New York, NY 10018, USA"
"2525","312 WEST   34 STREET 10001","CAFE BISTRO",40.7524521,-73.9948687,"street_address","312 W 34th St, New York, NY 10001, USA"
"2526","312 WEST   58 STREET 10019","COLISEUM BAR RESTAURANT",40.7675444,-73.9832993,"street_address","312 W 58th St, New York, NY 10019, USA"
"2527","3120 CONEY ISLAND AVE 11235","WISE ESPRESSO BAR",40.579865,-73.960132,"street_address","3120 Coney Island Ave, Brooklyn, NY 11235, USA"
"2528","3121 QUENTIN ROAD 11234","BULL'S EYE SPORTS PUB",40.6128004,-73.9400056,"street_address","3121 Quentin Rd, Brooklyn, NY 11234, USA"
"2529","3123 FULTON STREET 11208","PUERTO PLATA RESTAURANT",40.6817089,-73.8797989,"premise","3123 Fulton St, Brooklyn, NY 11208, USA"
"2530","3124 FULTON STREET 11208","EL FARO BAKERY",40.6813538,-73.8796232,"premise","3124 Fulton St, Brooklyn, NY 11208, USA"
"2531","3124 GREENPOINT AVE 11101","GREENPOINT DELI",40.734537,-73.9370774,"premise","31-24 Greenpoint Ave, Long Island City, NY 11101, USA"
"2532","3125 THOMSON AVE 11101","Sicilia Pizzeria",40.7450027,-73.9343977,"street_address","31-25 Thomson Ave, Long Island City, NY 11101, USA"
"2533","3127 FULTON ST 11208","KENNEDY FRIED CHICKEN & PIZZA",40.6817316,-73.8796595,"premise","3127 Fulton St, Brooklyn, NY 11208, USA"
"2534","3127 HULL AVENUE 10467","MAMA INES COFFEE SHOP & BAKERY",40.8728542,-73.8778161,"premise","3127 Hull Ave, Bronx, NY 10467, USA"
"2535","3128 VILLA AVE 10468","THE GRAND VILLA PIZZARIA",40.8753492,-73.8871324,"premise","3128 Villa Ave, Bronx, NY 10468, USA"
"2536","3129 DITMARS BOULEVARD 11105","MP TAVERNA",40.775622,-73.90951,"street_address","31-29 Ditmars Blvd, Long Island City, NY 11105, USA"
"2537","313 36TH ST 11232","SANCA DELI RESTAURANT",40.655479,-74.0060306,"street_address","313 36th St, Brooklyn, NY 11232, USA"
"2538","313 39TH ST 11232","MASHA LI/TIAN SHANG REN JIAN BAR",40.6538135,-74.0076855,"premise","313 39th St, Brooklyn, NY 11232, USA"
"2539","313 AMSTERDAM AVENUE 10023","PICCOLO CAFE",40.7802717,-73.9801333,"street_address","313 Amsterdam Ave, New York, NY 10023, USA"
"2540","313 CHURCH STREET 10013","CHURCH STREET TAVERN",40.7196809,-74.0038734,"premise","313 Church St, New York, NY 10013, USA"
"2541","313 CITY ISLAND AVE 10464","CITY ISLAND FROZEN YOGURT",40.847354,-73.786815,"street_address","313 City Island Ave, Bronx, NY 10464, USA"
"2542","313 UTICA AVENUE 11213","ORGANIC LOVE",40.6673301,-73.9309546,"premise","313 Utica Ave, Brooklyn, NY 11213, USA"
"2543","313 W 57TH ST 10019","BAREBURGER",40.7672671,-73.9834587,"premise","313 W 57th St, New York, NY 10019, USA"
"2544","313 WEST   46 STREET 10036","LA RIVISTA RESTAURANT",40.7602635,-73.9886033,"premise","313 W 46th St, New York, NY 10036, USA"
"2545","3131 THOMSON AVENUE 11101","GOLDEN KRUST CARIBBEAN BAKERY & GRILL",40.7449824,-73.9341614,"street_address","31-31 Thomson Ave, Long Island City, NY 11101, USA"
"2546","3133 FULTON STREET 11208","EL PULGARCITO DE AMERICA",40.6817745,-73.8794576,"premise","3133 Fulton St, Brooklyn, NY 11208, USA"
"2547","3133 VILLA AVE 10468","TIRANA BAR",40.8756006,-73.8875907,"premise","3133 Villa Ave, Bronx, NY 10468, USA"
"2548","3135 VICTORY BOULEVARD 10314","A & S CATERERS",40.6074809,-74.1636069,"premise","3135 Victory Blvd, Staten Island, NY 10314, USA"
"2549","3138 AVENUE U 11229","UNCLE LOUIE G'S ITALIAN ICES & ICE CREAM",40.6023615,-73.9338122,"street_address","3138 Avenue U, Brooklyn, NY 11229, USA"
"2550","3139 EAST TREMONT AVENUE 10461","LA SALLE BAKERY",40.8380223,-73.8344941,"street_address","3139 E Tremont Ave, Bronx, NY 10461, USA"
"2551","314 5 AVENUE 10001","EMPIRE PIZZA",40.7471188,-73.9859189,"premise","314 5th Ave, New York, NY 10001, USA"
"2552","314 BEDFORD AVENUE 11249","DUMONT BURGER",40.7136831,-73.9621056,"street_address","314 Bedford Ave, Brooklyn, NY 11211, USA"
"2553","314 BLEECKER ST 10014","L'AILE OU LA CUISSE (L'A.O.C)",40.7327534,-74.0041141,"street_address","314 Bleecker St, New York, NY 10014, USA"
"2554","314 COURT ST 11231","COBBLE HILL COFFEE SHOP",40.6834677,-73.995623,"premise","314 Court St, Brooklyn, NY 11231, USA"
